"eventID","occurrenceID","measurementType","measurementValue","measurementUnit"
"urn:catalog:etn:2011_rivierprik:565:event-capture","urn:catalog:etn:2011_rivierprik:565:occurrence-capture","weight","101","g"
"urn:catalog:etn:2011_rivierprik:566:event-capture","urn:catalog:etn:2011_rivierprik:566:occurrence-capture","weight","109","g"
"urn:catalog:etn:2011_rivierprik:567:event-capture","urn:catalog:etn:2011_rivierprik:567:occurrence-capture","weight","107","g"
"urn:catalog:etn:2011_rivierprik:568:event-capture","urn:catalog:etn:2011_rivierprik:568:occurrence-capture","weight","78","g"
"urn:catalog:etn:2011_rivierprik:569:event-capture","urn:catalog:etn:2011_rivierprik:569:occurrence-capture","weight","94","g"
"urn:catalog:etn:2011_rivierprik:570:event-capture","urn:catalog:etn:2011_rivierprik:570:occurrence-capture","weight","126","g"
"urn:catalog:etn:2013_albertkanaal:704:event-capture","urn:catalog:etn:2013_albertkanaal:704:occurrence-capture","weight","1235.6","g"
"urn:catalog:etn:2011_rivierprik:572:event-capture","urn:catalog:etn:2011_rivierprik:572:occurrence-capture","weight","95","g"
"urn:catalog:etn:2011_rivierprik:573:event-capture","urn:catalog:etn:2011_rivierprik:573:occurrence-capture","weight","120","g"
"urn:catalog:etn:2011_rivierprik:574:event-capture","urn:catalog:etn:2011_rivierprik:574:occurrence-capture","weight","101","g"
"urn:catalog:etn:2011_rivierprik:575:event-capture","urn:catalog:etn:2011_rivierprik:575:occurrence-capture","weight","130","g"
"urn:catalog:etn:2011_rivierprik:576:event-capture","urn:catalog:etn:2011_rivierprik:576:occurrence-capture","weight","92","g"
"urn:catalog:etn:2011_rivierprik:577:event-capture","urn:catalog:etn:2011_rivierprik:577:occurrence-capture","weight","104","g"
"urn:catalog:etn:2011_rivierprik:578:event-capture","urn:catalog:etn:2011_rivierprik:578:occurrence-capture","weight","82.5","g"
"urn:catalog:etn:2011_rivierprik:579:event-capture","urn:catalog:etn:2011_rivierprik:579:occurrence-capture","weight","83","g"
"urn:catalog:etn:2011_rivierprik:580:event-capture","urn:catalog:etn:2011_rivierprik:580:occurrence-capture","weight","92","g"
"urn:catalog:etn:2011_rivierprik:581:event-capture","urn:catalog:etn:2011_rivierprik:581:occurrence-capture","weight","76","g"
"urn:catalog:etn:2011_rivierprik:582:event-capture","urn:catalog:etn:2011_rivierprik:582:occurrence-capture","weight","85","g"
"urn:catalog:etn:2011_rivierprik:583:event-capture","urn:catalog:etn:2011_rivierprik:583:occurrence-capture","weight","97","g"
"urn:catalog:etn:2011_rivierprik:584:event-capture","urn:catalog:etn:2011_rivierprik:584:occurrence-capture","weight","92","g"
"urn:catalog:etn:2011_rivierprik:585:event-capture","urn:catalog:etn:2011_rivierprik:585:occurrence-capture","weight","98","g"
"urn:catalog:etn:2011_rivierprik:586:event-capture","urn:catalog:etn:2011_rivierprik:586:occurrence-capture","weight","95","g"
"urn:catalog:etn:2011_rivierprik:587:event-capture","urn:catalog:etn:2011_rivierprik:587:occurrence-capture","weight","105","g"
"urn:catalog:etn:2011_rivierprik:588:event-capture","urn:catalog:etn:2011_rivierprik:588:occurrence-capture","weight","103","g"
"urn:catalog:etn:2011_rivierprik:589:event-capture","urn:catalog:etn:2011_rivierprik:589:occurrence-capture","weight","94","g"
"urn:catalog:etn:2013_albertkanaal:373:event-capture","urn:catalog:etn:2013_albertkanaal:373:occurrence-capture","weight","1360","g"
"urn:catalog:etn:2013_albertkanaal:515:event-capture","urn:catalog:etn:2013_albertkanaal:515:occurrence-capture","weight","288.3","g"
"urn:catalog:etn:2011_rivierprik:590:event-capture","urn:catalog:etn:2011_rivierprik:590:occurrence-capture","weight","77","g"
"urn:catalog:etn:2011_rivierprik:591:event-capture","urn:catalog:etn:2011_rivierprik:591:occurrence-capture","weight","96","g"
"urn:catalog:etn:2011_rivierprik:592:event-capture","urn:catalog:etn:2011_rivierprik:592:occurrence-capture","weight","74","g"
"urn:catalog:etn:2011_rivierprik:594:event-capture","urn:catalog:etn:2011_rivierprik:594:occurrence-capture","weight","123.3","g"
"urn:catalog:etn:2012_leopoldkanaal:438:event-capture","urn:catalog:etn:2012_leopoldkanaal:438:occurrence-capture","weight","453.4","g"
"urn:catalog:etn:2012_leopoldkanaal:439:event-capture","urn:catalog:etn:2012_leopoldkanaal:439:occurrence-capture","weight","1378","g"
"urn:catalog:etn:2012_leopoldkanaal:440:event-capture","urn:catalog:etn:2012_leopoldkanaal:440:occurrence-capture","weight","598","g"
"urn:catalog:etn:2012_leopoldkanaal:441:event-capture","urn:catalog:etn:2012_leopoldkanaal:441:occurrence-capture","weight","689","g"
"urn:catalog:etn:2012_leopoldkanaal:442:event-capture","urn:catalog:etn:2012_leopoldkanaal:442:occurrence-capture","weight","864.4","g"
"urn:catalog:etn:2012_leopoldkanaal:443:event-capture","urn:catalog:etn:2012_leopoldkanaal:443:occurrence-capture","weight","461","g"
"urn:catalog:etn:2012_leopoldkanaal:444:event-capture","urn:catalog:etn:2012_leopoldkanaal:444:occurrence-capture","weight","444.4","g"
"urn:catalog:etn:2012_leopoldkanaal:445:event-capture","urn:catalog:etn:2012_leopoldkanaal:445:occurrence-capture","weight","382.8","g"
"urn:catalog:etn:2012_leopoldkanaal:446:event-capture","urn:catalog:etn:2012_leopoldkanaal:446:occurrence-capture","weight","446","g"
"urn:catalog:etn:2013_albertkanaal:2205:event-capture","urn:catalog:etn:2013_albertkanaal:2205:occurrence-capture","weight","49.7","g"
"urn:catalog:etn:2012_leopoldkanaal:447:event-capture","urn:catalog:etn:2012_leopoldkanaal:447:occurrence-capture","weight","405.2","g"
"urn:catalog:etn:2012_leopoldkanaal:448:event-capture","urn:catalog:etn:2012_leopoldkanaal:448:occurrence-capture","weight","386.5","g"
"urn:catalog:etn:2012_leopoldkanaal:449:event-capture","urn:catalog:etn:2012_leopoldkanaal:449:occurrence-capture","weight","422","g"
"urn:catalog:etn:2012_leopoldkanaal:450:event-capture","urn:catalog:etn:2012_leopoldkanaal:450:occurrence-capture","weight","1034","g"
"urn:catalog:etn:2012_leopoldkanaal:451:event-capture","urn:catalog:etn:2012_leopoldkanaal:451:occurrence-capture","weight","357.3","g"
"urn:catalog:etn:2012_leopoldkanaal:452:event-capture","urn:catalog:etn:2012_leopoldkanaal:452:occurrence-capture","weight","780","g"
"urn:catalog:etn:2012_leopoldkanaal:453:event-capture","urn:catalog:etn:2012_leopoldkanaal:453:occurrence-capture","weight","540.8","g"
"urn:catalog:etn:2012_leopoldkanaal:454:event-capture","urn:catalog:etn:2012_leopoldkanaal:454:occurrence-capture","weight","446","g"
"urn:catalog:etn:2012_leopoldkanaal:455:event-capture","urn:catalog:etn:2012_leopoldkanaal:455:occurrence-capture","weight","600","g"
"urn:catalog:etn:2012_leopoldkanaal:456:event-capture","urn:catalog:etn:2012_leopoldkanaal:456:occurrence-capture","weight","536.3","g"
"urn:catalog:etn:2012_leopoldkanaal:457:event-capture","urn:catalog:etn:2012_leopoldkanaal:457:occurrence-capture","weight","353","g"
"urn:catalog:etn:2012_leopoldkanaal:458:event-capture","urn:catalog:etn:2012_leopoldkanaal:458:occurrence-capture","weight","402","g"
"urn:catalog:etn:2012_leopoldkanaal:459:event-capture","urn:catalog:etn:2012_leopoldkanaal:459:occurrence-capture","weight","377","g"
"urn:catalog:etn:2012_leopoldkanaal:460:event-capture","urn:catalog:etn:2012_leopoldkanaal:460:occurrence-capture","weight","291.3","g"
"urn:catalog:etn:2012_leopoldkanaal:461:event-capture","urn:catalog:etn:2012_leopoldkanaal:461:occurrence-capture","weight","663.1","g"
"urn:catalog:etn:2012_leopoldkanaal:462:event-capture","urn:catalog:etn:2012_leopoldkanaal:462:occurrence-capture","weight","335.5","g"
"urn:catalog:etn:2012_leopoldkanaal:463:event-capture","urn:catalog:etn:2012_leopoldkanaal:463:occurrence-capture","weight","246","g"
"urn:catalog:etn:2012_leopoldkanaal:464:event-capture","urn:catalog:etn:2012_leopoldkanaal:464:occurrence-capture","weight","317","g"
"urn:catalog:etn:2012_leopoldkanaal:465:event-capture","urn:catalog:etn:2012_leopoldkanaal:465:occurrence-capture","weight","402","g"
"urn:catalog:etn:2012_leopoldkanaal:466:event-capture","urn:catalog:etn:2012_leopoldkanaal:466:occurrence-capture","weight","356","g"
"urn:catalog:etn:2012_leopoldkanaal:467:event-capture","urn:catalog:etn:2012_leopoldkanaal:467:occurrence-capture","weight","305","g"
"urn:catalog:etn:2012_leopoldkanaal:468:event-capture","urn:catalog:etn:2012_leopoldkanaal:468:occurrence-capture","weight","221","g"
"urn:catalog:etn:2012_leopoldkanaal:469:event-capture","urn:catalog:etn:2012_leopoldkanaal:469:occurrence-capture","weight","285","g"
"urn:catalog:etn:2012_leopoldkanaal:470:event-capture","urn:catalog:etn:2012_leopoldkanaal:470:occurrence-capture","weight","310","g"
"urn:catalog:etn:2012_leopoldkanaal:471:event-capture","urn:catalog:etn:2012_leopoldkanaal:471:occurrence-capture","weight","360.8","g"
"urn:catalog:etn:2012_leopoldkanaal:472:event-capture","urn:catalog:etn:2012_leopoldkanaal:472:occurrence-capture","weight","674.6","g"
"urn:catalog:etn:2012_leopoldkanaal:473:event-capture","urn:catalog:etn:2012_leopoldkanaal:473:occurrence-capture","weight","980","g"
"urn:catalog:etn:2012_leopoldkanaal:474:event-capture","urn:catalog:etn:2012_leopoldkanaal:474:occurrence-capture","weight","344","g"
"urn:catalog:etn:2012_leopoldkanaal:475:event-capture","urn:catalog:etn:2012_leopoldkanaal:475:occurrence-capture","weight","504","g"
"urn:catalog:etn:2012_leopoldkanaal:476:event-capture","urn:catalog:etn:2012_leopoldkanaal:476:occurrence-capture","weight","299","g"
"urn:catalog:etn:2012_leopoldkanaal:477:event-capture","urn:catalog:etn:2012_leopoldkanaal:477:occurrence-capture","weight","352","g"
"urn:catalog:etn:2012_leopoldkanaal:478:event-capture","urn:catalog:etn:2012_leopoldkanaal:478:occurrence-capture","weight","893","g"
"urn:catalog:etn:2012_leopoldkanaal:479:event-capture","urn:catalog:etn:2012_leopoldkanaal:479:occurrence-capture","weight","286","g"
"urn:catalog:etn:2012_leopoldkanaal:480:event-capture","urn:catalog:etn:2012_leopoldkanaal:480:occurrence-capture","weight","381","g"
"urn:catalog:etn:2012_leopoldkanaal:481:event-capture","urn:catalog:etn:2012_leopoldkanaal:481:occurrence-capture","weight","419","g"
"urn:catalog:etn:2012_leopoldkanaal:482:event-capture","urn:catalog:etn:2012_leopoldkanaal:482:occurrence-capture","weight","710","g"
"urn:catalog:etn:2012_leopoldkanaal:483:event-capture","urn:catalog:etn:2012_leopoldkanaal:483:occurrence-capture","weight","657.4","g"
"urn:catalog:etn:2012_leopoldkanaal:484:event-capture","urn:catalog:etn:2012_leopoldkanaal:484:occurrence-capture","weight","320.4","g"
"urn:catalog:etn:2012_leopoldkanaal:485:event-capture","urn:catalog:etn:2012_leopoldkanaal:485:occurrence-capture","weight","631","g"
"urn:catalog:etn:2012_leopoldkanaal:486:event-capture","urn:catalog:etn:2012_leopoldkanaal:486:occurrence-capture","weight","414","g"
"urn:catalog:etn:2012_leopoldkanaal:487:event-capture","urn:catalog:etn:2012_leopoldkanaal:487:occurrence-capture","weight","528","g"
"urn:catalog:etn:2011_rivierprik:226:event-capture","urn:catalog:etn:2011_rivierprik:226:occurrence-capture","weight","96.4","g"
"urn:catalog:etn:2011_rivierprik:227:event-capture","urn:catalog:etn:2011_rivierprik:227:occurrence-capture","weight","121.3","g"
"urn:catalog:etn:2011_rivierprik:228:event-capture","urn:catalog:etn:2011_rivierprik:228:occurrence-capture","weight","90.8","g"
"urn:catalog:etn:2012_leopoldkanaal:229:event-capture","urn:catalog:etn:2012_leopoldkanaal:229:occurrence-capture","weight","405","g"
"urn:catalog:etn:2012_leopoldkanaal:230:event-capture","urn:catalog:etn:2012_leopoldkanaal:230:occurrence-capture","weight","445","g"
"urn:catalog:etn:2012_leopoldkanaal:231:event-capture","urn:catalog:etn:2012_leopoldkanaal:231:occurrence-capture","weight","590","g"
"urn:catalog:etn:2012_leopoldkanaal:232:event-capture","urn:catalog:etn:2012_leopoldkanaal:232:occurrence-capture","weight","620","g"
"urn:catalog:etn:2011_rivierprik:233:event-capture","urn:catalog:etn:2011_rivierprik:233:occurrence-capture","weight","96","g"
"urn:catalog:etn:2011_rivierprik:234:event-capture","urn:catalog:etn:2011_rivierprik:234:occurrence-capture","weight","113.2","g"
"urn:catalog:etn:2012_leopoldkanaal:387:event-capture","urn:catalog:etn:2012_leopoldkanaal:387:occurrence-capture","weight","493","g"
"urn:catalog:etn:2012_leopoldkanaal:388:event-capture","urn:catalog:etn:2012_leopoldkanaal:388:occurrence-capture","weight","310","g"
"urn:catalog:etn:2013_albertkanaal:389:event-capture","urn:catalog:etn:2013_albertkanaal:389:occurrence-capture","weight","1242","g"
"urn:catalog:etn:2012_leopoldkanaal:390:event-capture","urn:catalog:etn:2012_leopoldkanaal:390:occurrence-capture","weight","571","g"
"urn:catalog:etn:2012_leopoldkanaal:391:event-capture","urn:catalog:etn:2012_leopoldkanaal:391:occurrence-capture","weight","360","g"
"urn:catalog:etn:2012_leopoldkanaal:392:event-capture","urn:catalog:etn:2012_leopoldkanaal:392:occurrence-capture","weight","418.5","g"
"urn:catalog:etn:2012_leopoldkanaal:393:event-capture","urn:catalog:etn:2012_leopoldkanaal:393:occurrence-capture","weight","654","g"
"urn:catalog:etn:2012_leopoldkanaal:394:event-capture","urn:catalog:etn:2012_leopoldkanaal:394:occurrence-capture","weight","956.8","g"
"urn:catalog:etn:2012_leopoldkanaal:395:event-capture","urn:catalog:etn:2012_leopoldkanaal:395:occurrence-capture","weight","701","g"
"urn:catalog:etn:2012_leopoldkanaal:396:event-capture","urn:catalog:etn:2012_leopoldkanaal:396:occurrence-capture","weight","343.2","g"
"urn:catalog:etn:2012_leopoldkanaal:397:event-capture","urn:catalog:etn:2012_leopoldkanaal:397:occurrence-capture","weight","307","g"
"urn:catalog:etn:2012_leopoldkanaal:398:event-capture","urn:catalog:etn:2012_leopoldkanaal:398:occurrence-capture","weight","1126","g"
"urn:catalog:etn:2012_leopoldkanaal:399:event-capture","urn:catalog:etn:2012_leopoldkanaal:399:occurrence-capture","weight","469","g"
"urn:catalog:etn:2012_leopoldkanaal:400:event-capture","urn:catalog:etn:2012_leopoldkanaal:400:occurrence-capture","weight","555","g"
"urn:catalog:etn:2012_leopoldkanaal:401:event-capture","urn:catalog:etn:2012_leopoldkanaal:401:occurrence-capture","weight","781","g"
"urn:catalog:etn:2012_leopoldkanaal:402:event-capture","urn:catalog:etn:2012_leopoldkanaal:402:occurrence-capture","weight","419","g"
"urn:catalog:etn:2013_albertkanaal:285:event-capture","urn:catalog:etn:2013_albertkanaal:285:occurrence-capture","weight","145","g"
"urn:catalog:etn:2012_leopoldkanaal:403:event-capture","urn:catalog:etn:2012_leopoldkanaal:403:occurrence-capture","weight","761.3","g"
"urn:catalog:etn:2012_leopoldkanaal:404:event-capture","urn:catalog:etn:2012_leopoldkanaal:404:occurrence-capture","weight","672","g"
"urn:catalog:etn:2012_leopoldkanaal:405:event-capture","urn:catalog:etn:2012_leopoldkanaal:405:occurrence-capture","weight","460","g"
"urn:catalog:etn:2012_leopoldkanaal:406:event-capture","urn:catalog:etn:2012_leopoldkanaal:406:occurrence-capture","weight","568","g"
"urn:catalog:etn:2012_leopoldkanaal:407:event-capture","urn:catalog:etn:2012_leopoldkanaal:407:occurrence-capture","weight","456.2","g"
"urn:catalog:etn:2012_leopoldkanaal:408:event-capture","urn:catalog:etn:2012_leopoldkanaal:408:occurrence-capture","weight","564","g"
"urn:catalog:etn:2012_leopoldkanaal:409:event-capture","urn:catalog:etn:2012_leopoldkanaal:409:occurrence-capture","weight","583","g"
"urn:catalog:etn:2012_leopoldkanaal:410:event-capture","urn:catalog:etn:2012_leopoldkanaal:410:occurrence-capture","weight","817.3","g"
"urn:catalog:etn:2012_leopoldkanaal:411:event-capture","urn:catalog:etn:2012_leopoldkanaal:411:occurrence-capture","weight","640","g"
"urn:catalog:etn:2012_leopoldkanaal:412:event-capture","urn:catalog:etn:2012_leopoldkanaal:412:occurrence-capture","weight","491.6","g"
"urn:catalog:etn:2012_leopoldkanaal:413:event-capture","urn:catalog:etn:2012_leopoldkanaal:413:occurrence-capture","weight","674.8","g"
"urn:catalog:etn:2012_leopoldkanaal:414:event-capture","urn:catalog:etn:2012_leopoldkanaal:414:occurrence-capture","weight","856","g"
"urn:catalog:etn:2012_leopoldkanaal:415:event-capture","urn:catalog:etn:2012_leopoldkanaal:415:occurrence-capture","weight","930.7","g"
"urn:catalog:etn:2012_leopoldkanaal:416:event-capture","urn:catalog:etn:2012_leopoldkanaal:416:occurrence-capture","weight","582.5","g"
"urn:catalog:etn:2012_leopoldkanaal:417:event-capture","urn:catalog:etn:2012_leopoldkanaal:417:occurrence-capture","weight","898.3","g"
"urn:catalog:etn:2012_leopoldkanaal:418:event-capture","urn:catalog:etn:2012_leopoldkanaal:418:occurrence-capture","weight","614.2","g"
"urn:catalog:etn:2012_leopoldkanaal:419:event-capture","urn:catalog:etn:2012_leopoldkanaal:419:occurrence-capture","weight","493","g"
"urn:catalog:etn:2012_leopoldkanaal:420:event-capture","urn:catalog:etn:2012_leopoldkanaal:420:occurrence-capture","weight","432","g"
"urn:catalog:etn:2012_leopoldkanaal:421:event-capture","urn:catalog:etn:2012_leopoldkanaal:421:occurrence-capture","weight","428.5","g"
"urn:catalog:etn:2012_leopoldkanaal:422:event-capture","urn:catalog:etn:2012_leopoldkanaal:422:occurrence-capture","weight","510","g"
"urn:catalog:etn:2012_leopoldkanaal:423:event-capture","urn:catalog:etn:2012_leopoldkanaal:423:occurrence-capture","weight","1170","g"
"urn:catalog:etn:2012_leopoldkanaal:424:event-capture","urn:catalog:etn:2012_leopoldkanaal:424:occurrence-capture","weight","1615","g"
"urn:catalog:etn:2012_leopoldkanaal:425:event-capture","urn:catalog:etn:2012_leopoldkanaal:425:occurrence-capture","weight","536","g"
"urn:catalog:etn:2012_leopoldkanaal:426:event-capture","urn:catalog:etn:2012_leopoldkanaal:426:occurrence-capture","weight","493","g"
"urn:catalog:etn:2012_leopoldkanaal:427:event-capture","urn:catalog:etn:2012_leopoldkanaal:427:occurrence-capture","weight","900","g"
"urn:catalog:etn:2012_leopoldkanaal:428:event-capture","urn:catalog:etn:2012_leopoldkanaal:428:occurrence-capture","weight","663.4","g"
"urn:catalog:etn:2012_leopoldkanaal:429:event-capture","urn:catalog:etn:2012_leopoldkanaal:429:occurrence-capture","weight","746","g"
"urn:catalog:etn:2012_leopoldkanaal:430:event-capture","urn:catalog:etn:2012_leopoldkanaal:430:occurrence-capture","weight","497","g"
"urn:catalog:etn:2012_leopoldkanaal:431:event-capture","urn:catalog:etn:2012_leopoldkanaal:431:occurrence-capture","weight","798.1","g"
"urn:catalog:etn:2012_leopoldkanaal:432:event-capture","urn:catalog:etn:2012_leopoldkanaal:432:occurrence-capture","weight","786","g"
"urn:catalog:etn:2012_leopoldkanaal:433:event-capture","urn:catalog:etn:2012_leopoldkanaal:433:occurrence-capture","weight","736.1","g"
"urn:catalog:etn:2012_leopoldkanaal:434:event-capture","urn:catalog:etn:2012_leopoldkanaal:434:occurrence-capture","weight","511.4","g"
"urn:catalog:etn:2012_leopoldkanaal:435:event-capture","urn:catalog:etn:2012_leopoldkanaal:435:occurrence-capture","weight","1011.3","g"
"urn:catalog:etn:2012_leopoldkanaal:436:event-capture","urn:catalog:etn:2012_leopoldkanaal:436:occurrence-capture","weight","640.3","g"
"urn:catalog:etn:2012_leopoldkanaal:437:event-capture","urn:catalog:etn:2012_leopoldkanaal:437:occurrence-capture","weight","945.1","g"
"urn:catalog:etn:2013_albertkanaal:374:event-capture","urn:catalog:etn:2013_albertkanaal:374:occurrence-capture","weight","1037","g"
"urn:catalog:etn:2013_albertkanaal:376:event-capture","urn:catalog:etn:2013_albertkanaal:376:occurrence-capture","weight","1215","g"
"urn:catalog:etn:2013_albertkanaal:375:event-capture","urn:catalog:etn:2013_albertkanaal:375:occurrence-capture","weight","835","g"
"urn:catalog:etn:2013_albertkanaal:377:event-capture","urn:catalog:etn:2013_albertkanaal:377:occurrence-capture","weight","1229","g"
"urn:catalog:etn:2014_demer:382:event-capture","urn:catalog:etn:2014_demer:382:occurrence-capture","weight","1128","g"
"urn:catalog:etn:2014_demer:383:event-capture","urn:catalog:etn:2014_demer:383:occurrence-capture","weight","1318","g"
"urn:catalog:etn:2014_demer:384:event-capture","urn:catalog:etn:2014_demer:384:occurrence-capture","weight","611","g"
"urn:catalog:etn:2014_demer:385:event-capture","urn:catalog:etn:2014_demer:385:occurrence-capture","weight","8750","g"
"urn:catalog:etn:2014_demer:386:event-capture","urn:catalog:etn:2014_demer:386:occurrence-capture","weight","905","g"
"urn:catalog:etn:2013_albertkanaal:284:event-capture","urn:catalog:etn:2013_albertkanaal:284:occurrence-capture","weight","155","g"
"urn:catalog:etn:2013_albertkanaal:286:event-capture","urn:catalog:etn:2013_albertkanaal:286:occurrence-capture","weight","213","g"
"urn:catalog:etn:2013_albertkanaal:287:event-capture","urn:catalog:etn:2013_albertkanaal:287:occurrence-capture","weight","139","g"
"urn:catalog:etn:2013_albertkanaal:288:event-capture","urn:catalog:etn:2013_albertkanaal:288:occurrence-capture","weight","148","g"
"urn:catalog:etn:2013_albertkanaal:289:event-capture","urn:catalog:etn:2013_albertkanaal:289:occurrence-capture","weight","71","g"
"urn:catalog:etn:2013_albertkanaal:290:event-capture","urn:catalog:etn:2013_albertkanaal:290:occurrence-capture","weight","165","g"
"urn:catalog:etn:2013_albertkanaal:291:event-capture","urn:catalog:etn:2013_albertkanaal:291:occurrence-capture","weight","140","g"
"urn:catalog:etn:2013_albertkanaal:292:event-capture","urn:catalog:etn:2013_albertkanaal:292:occurrence-capture","weight","153","g"
"urn:catalog:etn:2013_albertkanaal:293:event-capture","urn:catalog:etn:2013_albertkanaal:293:occurrence-capture","weight","180","g"
"urn:catalog:etn:2013_albertkanaal:294:event-capture","urn:catalog:etn:2013_albertkanaal:294:occurrence-capture","weight","286","g"
"urn:catalog:etn:2013_albertkanaal:295:event-capture","urn:catalog:etn:2013_albertkanaal:295:occurrence-capture","weight","64","g"
"urn:catalog:etn:2013_albertkanaal:296:event-capture","urn:catalog:etn:2013_albertkanaal:296:occurrence-capture","weight","88","g"
"urn:catalog:etn:2013_albertkanaal:297:event-capture","urn:catalog:etn:2013_albertkanaal:297:occurrence-capture","weight","63","g"
"urn:catalog:etn:2013_albertkanaal:298:event-capture","urn:catalog:etn:2013_albertkanaal:298:occurrence-capture","weight","83","g"
"urn:catalog:etn:2013_albertkanaal:299:event-capture","urn:catalog:etn:2013_albertkanaal:299:occurrence-capture","weight","65","g"
"urn:catalog:etn:2013_albertkanaal:300:event-capture","urn:catalog:etn:2013_albertkanaal:300:occurrence-capture","weight","171","g"
"urn:catalog:etn:2013_albertkanaal:301:event-capture","urn:catalog:etn:2013_albertkanaal:301:occurrence-capture","weight","169","g"
"urn:catalog:etn:2013_albertkanaal:302:event-capture","urn:catalog:etn:2013_albertkanaal:302:occurrence-capture","weight","115","g"
"urn:catalog:etn:2013_albertkanaal:303:event-capture","urn:catalog:etn:2013_albertkanaal:303:occurrence-capture","weight","138","g"
"urn:catalog:etn:2014_demer:304:event-capture","urn:catalog:etn:2014_demer:304:occurrence-capture","weight","92.3","g"
"urn:catalog:etn:2014_demer:305:event-capture","urn:catalog:etn:2014_demer:305:occurrence-capture","weight","233","g"
"urn:catalog:etn:2014_demer:306:event-capture","urn:catalog:etn:2014_demer:306:occurrence-capture","weight","706","g"
"urn:catalog:etn:2013_albertkanaal:2174:event-capture","urn:catalog:etn:2013_albertkanaal:2174:occurrence-capture","weight","44","g"
"urn:catalog:etn:2013_albertkanaal:2175:event-capture","urn:catalog:etn:2013_albertkanaal:2175:occurrence-capture","weight","40.4","g"
"urn:catalog:etn:2013_albertkanaal:2176:event-capture","urn:catalog:etn:2013_albertkanaal:2176:occurrence-capture","weight","55.1","g"
"urn:catalog:etn:2013_albertkanaal:2177:event-capture","urn:catalog:etn:2013_albertkanaal:2177:occurrence-capture","weight","43.4","g"
"urn:catalog:etn:2013_albertkanaal:2178:event-capture","urn:catalog:etn:2013_albertkanaal:2178:occurrence-capture","weight","44.1","g"
"urn:catalog:etn:2013_albertkanaal:2179:event-capture","urn:catalog:etn:2013_albertkanaal:2179:occurrence-capture","weight","50.4","g"
"urn:catalog:etn:2013_albertkanaal:2180:event-capture","urn:catalog:etn:2013_albertkanaal:2180:occurrence-capture","weight","49.5","g"
"urn:catalog:etn:2013_albertkanaal:2181:event-capture","urn:catalog:etn:2013_albertkanaal:2181:occurrence-capture","weight","47.2","g"
"urn:catalog:etn:2013_albertkanaal:2182:event-capture","urn:catalog:etn:2013_albertkanaal:2182:occurrence-capture","weight","48.8","g"
"urn:catalog:etn:2013_albertkanaal:2183:event-capture","urn:catalog:etn:2013_albertkanaal:2183:occurrence-capture","weight","53.4","g"
"urn:catalog:etn:2013_albertkanaal:2184:event-capture","urn:catalog:etn:2013_albertkanaal:2184:occurrence-capture","weight","42.8","g"
"urn:catalog:etn:2013_albertkanaal:2185:event-capture","urn:catalog:etn:2013_albertkanaal:2185:occurrence-capture","weight","43.1","g"
"urn:catalog:etn:2013_albertkanaal:2186:event-capture","urn:catalog:etn:2013_albertkanaal:2186:occurrence-capture","weight","42.8","g"
"urn:catalog:etn:2013_albertkanaal:2187:event-capture","urn:catalog:etn:2013_albertkanaal:2187:occurrence-capture","weight","47.2","g"
"urn:catalog:etn:2013_albertkanaal:2188:event-capture","urn:catalog:etn:2013_albertkanaal:2188:occurrence-capture","weight","49.2","g"
"urn:catalog:etn:2013_albertkanaal:2189:event-capture","urn:catalog:etn:2013_albertkanaal:2189:occurrence-capture","weight","46","g"
"urn:catalog:etn:2013_albertkanaal:2190:event-capture","urn:catalog:etn:2013_albertkanaal:2190:occurrence-capture","weight","45.3","g"
"urn:catalog:etn:2013_albertkanaal:2191:event-capture","urn:catalog:etn:2013_albertkanaal:2191:occurrence-capture","weight","45.9","g"
"urn:catalog:etn:2013_albertkanaal:2192:event-capture","urn:catalog:etn:2013_albertkanaal:2192:occurrence-capture","weight","52","g"
"urn:catalog:etn:2013_albertkanaal:2193:event-capture","urn:catalog:etn:2013_albertkanaal:2193:occurrence-capture","weight","41.2","g"
"urn:catalog:etn:2013_albertkanaal:2194:event-capture","urn:catalog:etn:2013_albertkanaal:2194:occurrence-capture","weight","49.4","g"
"urn:catalog:etn:2013_albertkanaal:2195:event-capture","urn:catalog:etn:2013_albertkanaal:2195:occurrence-capture","weight","46.7","g"
"urn:catalog:etn:2013_albertkanaal:2196:event-capture","urn:catalog:etn:2013_albertkanaal:2196:occurrence-capture","weight","47.9","g"
"urn:catalog:etn:2013_albertkanaal:2197:event-capture","urn:catalog:etn:2013_albertkanaal:2197:occurrence-capture","weight","43.9","g"
"urn:catalog:etn:2013_albertkanaal:2198:event-capture","urn:catalog:etn:2013_albertkanaal:2198:occurrence-capture","weight","50.6","g"
"urn:catalog:etn:2015_dijle:492:event-capture","urn:catalog:etn:2015_dijle:492:occurrence-capture","weight","282","g"
"urn:catalog:etn:2015_dijle:493:event-capture","urn:catalog:etn:2015_dijle:493:occurrence-capture","weight","272.8","g"
"urn:catalog:etn:2015_dijle:494:event-capture","urn:catalog:etn:2015_dijle:494:occurrence-capture","weight","376","g"
"urn:catalog:etn:2015_dijle:495:event-capture","urn:catalog:etn:2015_dijle:495:occurrence-capture","weight","301","g"
"urn:catalog:etn:2015_dijle:496:event-capture","urn:catalog:etn:2015_dijle:496:occurrence-capture","weight","526","g"
