projectname,projectmember,tag_code_space,person_id,animal_id,scientific_name,common_name,length,length_type,length_units,length2,length2_type,length2_units,weight_units,age,age_units,sex,life_stage,capture_location,capture_depth,utc_release_date_time,comments,est_tag_life,wild_or_hatchery,stock,dna_sample_taken,treatment_type,dissolved_oxygen,sedative,sedative_concentration,temperature_change,holding_temperature,preop_holding_period,post_op_holding_period,surgery_location,date_of_surgery,anaesthetic,buffer,anaesthetic_concentration,buffer_concentration_in_anaesthetic,anesthetic_concentration_in_recirculation,buffer_concentration_in_recirculation,id_pk,catched_date_time,capture_latitude,capture_longitude,release_latitude,release_longitude,surgery_latitude,surgery_longitude,recapture_date,implant_type,implant_method,date_modified,date_created,release_location,length3,length3_type,length3_units,length4,length4_type,length4_units,weight,end_date_tag,capture_method,project_fk,animal_tag_release_id_pk,thelma_converted_code,projectcode,tag_full_id
2015 PhD Verhelst,1,A69-1601,30,A38,Gadus morhua,,51,total length,cm,,,,,,,,,Spijkerplaat (thv Stella),,2015-02-12T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Spijkerplaat (thv Stella),2015-02-12T00:00:00Z,,,,,,,274,2015-02-12T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Spijkerplaat (thv Stella),,,,,,,,2016-07-10T00:00:00Z,LINE FISHING,17,390,,2015_phd_verhelst,A69-1601-14872
2015 PhD Verhelst,1,A69-1601,30,A39,Gadus morhua,,42,total length,cm,,,,,,,,,Spijkerplaat (thv Stella),,2015-02-12T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Spijkerplaat (thv Stella),2015-02-12T00:00:00Z,,,,,,,275,2015-02-12T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Spijkerplaat (thv Stella),,,,,,,,2016-07-10T00:00:00Z,LINE FISHING,17,391,,2015_phd_verhelst,A69-1601-14873
2015 PhD Verhelst,1,A69-1601,30,A42,Gadus morhua,,47,total length,cm,,,,,,,,,C05 Belwind,,2015-05-20T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-05-20T00:00:00Z,,,,,,,276,2015-05-20T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:18:29Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-10-15T00:00:00Z,LINE FISHING,17,392,,2015_phd_verhelst,A69-1601-14874
2015 PhD Verhelst,1,A69-1601,30,A53,Gadus morhua,,36,total length,cm,,,,,,,,,C05 Belwind,,2015-06-30T00:00:00Z,1 draadje los (nog 1tje over) ; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-06-30T00:00:00Z,,,,,,,277,2015-06-30T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:18:49Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-11-25T00:00:00Z,LINE FISHING,17,393,,2015_phd_verhelst,A69-1601-14875
2015 PhD Verhelst,1,A69-1601,30,A44,Gadus morhua,,40,total length,cm,,,,,,,,,C05 Belwind,,2015-05-20T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-05-20T00:00:00Z,,,,,,,278,2015-05-20T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:19:09Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-10-15T00:00:00Z,LINE FISHING,17,394,,2015_phd_verhelst,A69-1601-14876
2015 PhD Verhelst,1,A69-1601,30,A45,Gadus morhua,,43,total length,cm,,,,,,,,,C05 Belwind,,2015-05-20T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-05-20T00:00:00Z,,,,,,,279,2015-05-20T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:19:26Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-10-15T00:00:00Z,LINE FISHING,17,395,,2015_phd_verhelst,A69-1601-14877
2015 PhD Verhelst,1,A69-1601,30,A47,Gadus morhua,,39,total length,cm,,,,,,,,,C05 Belwind,,2015-06-29T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-06-29T00:00:00Z,,,,,,,280,2015-06-29T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:19:43Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-11-24T00:00:00Z,LINE FISHING,17,396,,2015_phd_verhelst,A69-1601-14878
2015 PhD Verhelst,1,A69-1601,30,A54,Gadus morhua,,36,total length,cm,,,,,,,,,C05 Belwind,,2015-06-30T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-06-30T00:00:00Z,,,,,,,281,2015-06-30T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:20:00Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-11-25T00:00:00Z,LINE FISHING,17,397,,2015_phd_verhelst,A69-1601-14879
2015 PhD Verhelst,1,A69-1601,30,A49,Gadus morhua,,34,total length,cm,,,,,,,,,C05 Belwind,,2015-06-29T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-06-29T00:00:00Z,,,,,,,282,2015-06-29T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:20:16Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-11-24T00:00:00Z,LINE FISHING,17,398,,2015_phd_verhelst,A69-1601-14880
2015 PhD Verhelst,1,A69-1601,30,A55,Gadus morhua,,42,total length,cm,,,,,,,,,C05 Belwind,,2015-06-30T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,C05 Belwind,2015-06-30T00:00:00Z,,,,,,,283,2015-06-30T00:00:00Z,51.669075,2.8019683,51.669075,2.8019683,,,,,,2019-03-14T08:20:34Z,2016-02-02T11:28:21Z,C05 Belwind,,,,,,,,2016-11-25T00:00:00Z,LINE FISHING,17,399,,2015_phd_verhelst,A69-1601-14881
2015 PhD Verhelst,1,A69-1601,30,,Gadus morhua,,37,total length,cm,,,,,,,,,Paardemarkt,,2015-12-17T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Paardemarkt,2015-12-17T00:00:00Z,Clove oil,,0.15ml/L,,,,632,2015-12-17T00:00:00Z,51.38,3.306,51.38,3.306,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Paardemarkt,,,,,,,,2018-06-08T00:00:00Z,LINE FISHING,17,432,,2015_phd_verhelst,A69-1601-58581
2015 PhD Verhelst,1,A69-1601,30,A74,Gadus morhua,,50,total length,cm,,,,,,,,,Paardemarkt,,2015-12-17T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Paardemarkt,2015-12-17T00:00:00Z,Clove oil,,0.15ml/L,,,,633,2015-12-17T00:00:00Z,51.38,3.306,51.38,3.306,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Paardemarkt,,,,,,,,2018-06-08T00:00:00Z,LINE FISHING,17,433,,2015_phd_verhelst,A69-1601-58582
2015 PhD Verhelst,1,A69-1601,30,A71,Gadus morhua,,41,total length,cm,,,,,,,,,Paardemarkt,,2015-12-17T00:00:00Z,ontstoken staartvin + lange recoverytijd (ca 30min) ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Paardemarkt,2015-12-17T00:00:00Z,Clove oil,,0.10ml/L,,,,634,2015-12-17T00:00:00Z,51.38,3.306,51.38,3.306,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Paardemarkt,,,,,,,,2018-06-08T00:00:00Z,LINE FISHING,17,434,,2015_phd_verhelst,A69-1601-58583
2015 PhD Verhelst,1,A69-1601,30,A76,Gadus morhua,,49,total length,cm,,,,,,,,,Paardemarkt,,2015-12-17T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Paardemarkt,2015-12-17T00:00:00Z,Clove oil,,0.025ml/L,,,,635,2015-12-17T00:00:00Z,51.38,3.306,51.38,3.306,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Paardemarkt,,,,,,,,2018-06-08T00:00:00Z,LINE FISHING,17,435,,2015_phd_verhelst,A69-1601-58584
2015 PhD Verhelst,1,A69-1601,30,A77,Gadus morhua,,56,total length,cm,,,,,,,,,Paardemarkt,,2015-12-17T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Paardemarkt,2015-12-17T00:00:00Z,Clove oil,,0.025ml/L,,,,636,2015-12-17T00:00:00Z,51.38,3.306,51.38,3.306,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Paardemarkt,,,,,,,,2018-06-08T00:00:00Z,LINE FISHING,17,436,,2015_phd_verhelst,A69-1601-58585
2015 PhD Verhelst,1,A69-1601,30,A78,Gadus morhua,,41,total length,cm,,,,,,,,,Paardemarkt,,2015-12-17T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,Paardemarkt,2015-12-17T00:00:00Z,Clove oil,,0.025ml/L,,,,637,2015-12-17T00:00:00Z,51.38,3.306,51.38,3.306,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Paardemarkt,,,,,,,,2018-06-08T00:00:00Z,LINE FISHING,17,437,,2015_phd_verhelst,A69-1601-58586
2013 Albertkanaal,1,A69-1105,40,,Anguilla anguilla,,736,total length,mm,41.73,pectoral fin,mm,g,,,F,FV,sluis genk,,2015-12-01T00:00:00Z,; durif_index : FV,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,720,2015-12-01T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2016-12-08T08:47:56Z,2016-02-02T14:21:05Z,HH5,9.23,horizontal eye diameter,mm,8.53,vertical eye diameter,mm,806.9,2016-09-27T00:00:00Z,FYKE NETS,18,2,,2013_albertkanaal,A69-1105-100
Tosenfjorden,0,S256,,,Salmo trutta,,0.46,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3872,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.92,,,688,2785,A69-1105-57,Tosenfjorden,S256-56
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39,total length,cm,,,,g,,,F,,,,2011-01-06T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,561,2011-01-06T00:00:00Z,,,,,,,,,,2017-01-23T10:26:06Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - ongeveer 80 m S.A. Brug centrum Merelbeke,,,,,,,93,2011-06-11T23:00:00Z,,20,10,,2011_rivierprik,A69-1303-41135
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.9,total length,cm,,,,g,,,F,,,,2011-02-16T13:36:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,562,2011-02-16T13:36:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - T.h.v. Brug centrum Merelbeke aan trapje van receiver 112294,,,,,,,91,2011-07-23T13:36:00Z,,20,11,,2011_rivierprik,A69-1303-41136
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.2,total length,cm,,,,g,,,M,,FISHWAY MERELBEKE,,2011-12-13T16:30:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,563,2011-12-13T16:30:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,104.9,2012-05-18T16:30:00Z,,20,12,,2011_rivierprik,A69-1303-41137
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.8,total length,cm,,,,g,,,M,,,,2011-01-26T10:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,564,2011-01-26T10:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - T.h.v. Brug centrum Merelbeke aan trapje van receiver 112294,,,,,,,94,2011-07-02T10:00:00Z,,20,13,,2011_rivierprik,A69-1303-41138
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,38.4,total length,cm,,,,g,,,F,,,,2011-01-06T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,565,2011-01-06T00:00:00Z,,,,,,,,,,2017-01-23T10:26:43Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - ongeveer 80 m S.A. Brug centrum Merelbeke,,,,,,,101,2011-06-11T23:00:00Z,,20,14,,2011_rivierprik,A69-1303-41139
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.8,total length,cm,,,,g,,,M,,,,2011-01-06T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,566,2011-01-06T00:00:00Z,,,,,,,,,,2017-01-23T10:27:16Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - ongeveer 80 m S.A. Brug centrum Merelbeke,,,,,,,109,2011-06-11T23:00:00Z,,20,15,,2011_rivierprik,A69-1303-41140
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.3,total length,cm,,,,g,,,M,,,,2011-01-12T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,567,2011-01-12T00:00:00Z,,,,,,,,,,2017-01-23T10:27:47Z,2016-02-02T11:28:21Z,Zuidervak Ringvaart - T.h.v. kleine spoorwegbrug,,,,,,,107,2011-06-17T23:00:00Z,,20,16,,2011_rivierprik,A69-1303-41141
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.3,total length,cm,,,,g,,,M,,ABANDONNED FYKES (?),,2012-01-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,568,2012-01-09T00:00:00Z,,,,,,,,,,2017-01-23T10:33:44Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,78,2012-06-13T23:00:00Z,,20,17,,2011_rivierprik,A69-1303-41142
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.5,total length,cm,,,,g,,,F,,,,2011-01-12T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,569,2011-01-12T00:00:00Z,,,,,,,,,,2017-01-23T10:28:13Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - T.h.v. Brug centrum Merelbeke aan trapje van receiver 112294,,,,,,,94,2011-06-17T23:00:00Z,,20,18,,2011_rivierprik,A69-1303-41143
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,41,total length,cm,,,,g,,,F,,,,2011-01-12T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,570,2011-01-12T00:00:00Z,,,,,,,,,,2017-01-23T10:28:44Z,2016-02-02T11:28:21Z,Tijarm - T.h.v. eerste receiver op de Tijarm 1 (SA) - receiver 112288,,,,,,,126,2011-06-14T23:00:00Z,,20,19,,2011_rivierprik,A69-1303-41249
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,820,total length,mm,42,pectoral fin,mm,g,,,female,,sluis genk,,2015-11-25T00:00:00Z,; durif_index : FV,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,704,2015-11-25T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-28T08:43:32Z,2016-02-02T11:48:40Z,HH5,11.8,horizontal eye diameter,mm,11.18,vertical eye diameter,mm,1235.6,2017-04-15T00:00:00Z,FYKE NETS,18,29,,2013_albertkanaal,A69-1601-38725
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.5,total length,cm,,,,g,,,F,,WEIR MERELBEKE,,2012-01-10T15:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,572,2012-01-09T23:00:00Z,,,,,,,,,,2017-01-23T10:40:23Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,95,2012-06-12T13:00:00Z,,20,49,,2011_rivierprik,A69-1303-41251
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,41.3,total length,cm,,,,g,,,F,,FISHWAY ASPER,,2011-12-16T17:15:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,573,2011-11-15T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver,,,,,,,120,2012-05-18T17:15:00Z,,20,50,,2011_rivierprik,A69-1303-41252
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,40,total length,cm,,,,g,,,M,,FISHWAY ASPER,,2012-01-13T17:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,574,2012-01-13T00:00:00Z,,,,,,,,,,2017-01-23T10:46:20Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver - Op Linkeroever,,,,,,,101,2012-06-15T17:20:00Z,,20,51,,2011_rivierprik,A69-1303-41253
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,41.2,total length,cm,,,,g,,,F,,,,2011-01-26T10:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,575,2011-01-26T10:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Zuidervak Ringvaart - T.h.v. receiver brug R4/afrit E40 Merelbeke,,,,,,,130,2011-06-29T10:00:00Z,,20,52,,2011_rivierprik,A69-1303-41254
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,38.9,total length,cm,,,,g,,,F,,ABANDONNED FYKES (?),,2012-01-09T12:30:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,576,2012-01-09T00:30:00Z,,,,,,,,,,2017-01-23T10:38:50Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,92,2012-06-11T11:30:00Z,,20,53,,2011_rivierprik,A69-1303-41255
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,40,total length,cm,,,,g,,,F,,WEIR MERELBEKE,,2011-12-13T16:30:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,577,2011-12-13T16:30:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,104,2012-05-18T16:30:00Z,,20,54,,2011_rivierprik,A69-1303-41629
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.5,total length,cm,,,,g,,,F,,FISHWAY ASPER,,2011-12-28T13:56:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,578,2012-11-28T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver,,,,,,,82.5,2012-06-02T13:56:00Z,,20,55,,2011_rivierprik,A69-1303-41630
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.1,total length,cm,,,,g,,,M,,WEIR GUTTER ASPER,,2012-01-05T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,579,2012-01-05T00:00:00Z,,,,,,,,,,2017-01-23T10:32:22Z,2016-02-02T11:28:21Z,Ongeveer 100m bovens stuw Asper in sterk stromende stuwgeul :-(,,,,,,,83,2012-06-09T23:00:00Z,,20,56,,2011_rivierprik,A69-1303-41631
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,37.1,total length,cm,,,,g,,,F,,WEIR GUTTER ASPER,,2012-01-05T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,580,2012-01-05T00:00:00Z,,,,,,,,,,2017-01-23T10:31:47Z,2016-02-02T11:28:21Z,Ongeveer 100m bovens stuw Asper in sterk stromende stuwgeul :-(,,,,,,,92,2012-06-09T23:00:00Z,,20,57,,2011_rivierprik,A69-1303-41632
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,35.6,total length,cm,,,,g,,,M,,ABANDONNED FYKES (?),,2012-01-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,581,2012-01-09T00:00:00Z,,,,,,,,,,2017-01-23T10:33:15Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,76,2012-06-13T23:00:00Z,,20,58,,2011_rivierprik,A69-1303-41633
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,36.9,total length,cm,,,,g,,,F,,FISHWAY ASPER,,2011-12-28T13:56:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,582,2012-11-28T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver,,,,,,,85,2012-06-02T13:56:00Z,,20,59,,2011_rivierprik,A69-1303-41634
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.6,total length,cm,,,,g,,,M,,WEIR MERELBEKE,,2012-01-10T15:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,583,2012-01-10T00:00:00Z,,,,,,,,,,2017-01-23T10:41:40Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,97,2012-06-15T13:00:00Z,,20,60,,2011_rivierprik,A69-1303-41635
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.6,total length,cm,,,,g,,,F,,WEIR MERELBEKE,,2012-01-10T15:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,584,2012-01-10T00:00:00Z,,,,,,,,,,2017-01-23T10:44:52Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,92,2012-06-15T14:00:00Z,,20,61,,2011_rivierprik,A69-1303-41636
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,38,total length,cm,,,,g,,,M,,WEIR MERELBEKE,,2012-01-10T15:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,585,2012-01-10T00:00:00Z,,,,,,,,,,2017-01-23T10:45:40Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,98,2012-06-15T14:30:00Z,,20,62,,2011_rivierprik,A69-1303-41637
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.4,total length,cm,,,,g,,,M,,WEIR MERELBEKE,,2012-01-10T15:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,586,2012-01-10T00:00:00Z,,,,,,,,,,2017-01-23T10:43:11Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,95,2012-06-15T13:00:00Z,,20,63,,2011_rivierprik,A69-1303-41638
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,40.8,total length,cm,,,,g,,,M,,ABANDONNED FYKES (?),,2012-01-09T13:30:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,587,2012-01-09T00:00:00Z,,,,,,,,,,2017-01-23T10:48:50Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,105,2012-06-14T12:30:00Z,,20,64,,2011_rivierprik,A69-1303-41639
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,40.3,total length,cm,,,,g,,,F,,WEIR GUTTER ASPER,,2012-01-04T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,588,2012-01-04T00:00:00Z,,,,,,,,,,2017-01-23T10:30:35Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver,,,,,,,103,2012-06-08T23:00:00Z,,20,65,,2011_rivierprik,A69-1303-41640
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,38.1,total length,cm,,,,g,,,F,,WEIR GUTTER ASPER,,2012-01-04T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,589,2012-01-04T00:00:00Z,,,,,,,,,,2017-01-23T10:31:12Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver,,,,,,,94,2012-06-08T23:00:00Z,,20,66,,2011_rivierprik,A69-1303-41641
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,86.8,total length,cm,,,,g,,,F,FV,SO Genk afvoerriool,,2013-10-18T00:00:00Z, ; durif_index : ,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,373,2013-10-18T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Jachthaven Genk SO complex,,,,,,,1360,2017-02-18T00:00:00Z,,18,70,,2013_albertkanaal,A69-1601-28259
2013 Albertkanaal,1,A69-1601,40,,Salmo salar,,29.7,total length,cm,,,,g,,,,,Ereze: Salmoniculture du Service Public Wallon (SPW) situe  Ereze. Les poissons proviennent de la production de smolts 2013.,,2015-04-22T00:00:00Z,; durif_index :,,hatchery,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,515,2015-04-22T00:00:00Z,,,50.614681,5.604782,,,,,,2019-03-14T09:30:10Z,2016-02-02T11:28:21Z,Grosses Battes,,,,,,,288.3,2015-06-25T00:00:00Z,,18,71,,2013_albertkanaal,A69-1601-34477
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,36.8,total length,cm,,,,g,,,F,,ABANDONNED FYKES (?),,2012-01-09T13:30:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,590,2012-01-09T00:00:00Z,,,,,,,,,,2017-01-23T10:34:52Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,77,2012-06-14T11:30:00Z,,20,73,,2011_rivierprik,A69-1303-41642
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,,39.8,total length,cm,,,,g,,,F,,WEIR ASPER,,2012-01-10T15:20:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,591,2012-01-10T00:20:00Z,,,,,,,,,,2017-01-23T10:42:27Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,96,2012-06-15T13:00:00Z,,20,74,,2011_rivierprik,A69-1303-41643
